532162168951947264	'climate change is a thing' - @gregmci argues for vis research and collaboration at science-policy interface #ieeevis http://t.co/ujlh8f7x6q	21
533197924944326656	upset - a great alternative to traditional venn diagrams: http://t.co/ep0nvrwcgg #ieeevis #vis2014 http://t.co/ltguxqsejl	19
532068160019890176	things you can see at #ieeevis @ieeevis: @benbendc shneiderman and @nahumg gerson doing push ups before my keynote http://t.co/1zqbwfatnb	18
532480790169677824	more info about the don't-use-error-bars study: http://t.co/ehiw1obr42 #ieeevis #vis2014 http://t.co/uyh4u9m1h0	18
532191711918063616	namredienhs! the reverse shneiderman mantra. #ieeevis http://t.co/zbrj3oipnj	18
532923106554548224	whoa #ieeevis http://t.co/acdwilhnmh	16
532554385742893056	the bertin exhibit at #ieeevis has some of bertin's prototypes for the reorderable matrix. http://t.co/wn3re7gc1b	15
532891235598348288	using visualizations to monitor changes and harvest insights from log data at twitter by @kristw & @lintool #ieeevis http://t.co/94t8ol7yqq	15
531807437133991936	#visualization checklist from @dominikus & @moritz_stefaner http://t.co/pqhze98ip1 #ieeevis http://t.co/0psqtt1mcd	13
529345815824064513	curious about the work at @ieeevis ? check out my schedule browser/author visualizer: http://t.co/exdwjjkdzn #infovis #vis2014 #dataviz #vis	13
532476086064398337	super work by zan armstrong on mix effects and simpsons paradox with \"comet charts\" for change #ieeevis http://t.co/3jnkocmkxp	13
531835867556761600	http://t.co/2syppkkao8 and http://t.co/qzdhkmfrld are great resources for mobile infovis #ieeevis	13
532083129562202113	\"the larger the island of knowledge, the longer the shoreline of wonder.\" ralph w. sockman. via @albertocairo's #ieeevis keynote	12
532919606101692416	i've posted the #vast2014 twitter log visualization paper with @kristw on my homepage: http://t.co/oiz9fpffw0  #ieeevis	12
532189224033075200	i don't know #ieeevis, but calling the nsa a 'start up/small company' sponsor is somewhat of a euphemism, non? http://t.co/ppy0ycxchk	11
531811078930706432	really enjoying #ieeevis tutorial by @dominikus & @moritz_stefaner on successfully putting visualizations on the web https://t.co/xdjswp4e2z	11
532067835099742208	largest vis ever, with more than 1100 attendees. that should put the vis-outside-the-us nay-sayers to rest. #ieeevis	10
532082682776522754	the larger the island of knowledge, the longer the shoreline of wonder. - ralph w. sockman @albertocairo #ieeevis	10
531842814465015808	\"webgl finally allows 3d pie charts in the browser\" — @dominikus at #ieeevis	10
532480396756541440	great work on issues with error bars and what to do instead: violin plots or gradient plots. http://t.co/yrg9nqnhbw #ieeevis	9
532437636712267776	best name of a system so far this year: bertifier, an implementation of bertin's reorderable matrix. #ieeevis http://t.co/44cvadnvmy	9
532997687097176064	anyone at #ieeevis wondering what the #nsa's visualizations of our communication data might look like? maybe like so http://t.co/bnaihfkaap	9
533175237383565313	interested in adding word-scale visualizations (&&|| sparklines) to your website: http://t.co/mb4wxlfssl #ieeevis	9
533176343652204545	words of wisdom (for life and work) from #ieeevis: don't work alone, work on problems that turn you on, and listen as much as you speak.	8
533733047943061504	#letourdevis - 16 scientists, 75km, 9 flats, one 17th century palace & a 300m high iron sculpture. #ieeevis goes velo http://t.co/mi0lhyxrdt	8
531800124960559104	taking notes on the talks in your sessions? share them with the #ieeevis community! https://t.co/nfqgcuhkvi	8
532520639291461633	boxplot is bad ... violin plot is good https://t.co/ytjb2laebk #ieeevis #infovis #dataviz http://t.co/sby2miwvwk	8
531392331896070145	can 3d help #visualization ? @colinware says yes by these principles. #ieeevis http://t.co/wvk7cm8fud	8
532646446882115585	isoscope team in front of their #ieeevis poster. @fhpotsdam @here http://t.co/xxlzjmme5s	8
531723783896584192	website about how to better report stats from pierre dragicevic's beliv keynote: http://t.co/vvcdpfjk2k #ieeevis #beliv	8
531403111458672641	visit the vis25timeline at #ieeevis, tag and comment on visualizations, and upload your favourites at http://t.co/szqn6ehafq	8
532182097730240512	nice aviz reenactment of bertin's reorderable matrix #ieeevis http://t.co/43hptcrkng	8
533250223758274560	paper authors at #ieeevis, this is why you should put your code/data online (@hadleywickham): http://t.co/5re5od6ml8	7
532529639982653440	in my mind, this is going to be the big thing from this #ieeevis  http://t.co/pbmctevshk (fixed)	7
532923848904433664	truth. #ieeevis http://t.co/tk2ygu88nm	7
532889826140639232	big data in vis? you can only travel with a suitcase, not a house says @kristw at #ieeevis - reduce before you vis! http://t.co/85emwpbouv	7
533196850111991808	barbara tversky: \"first law of cognition: no advantages without disadvantages\" @ieeevis #ieeevis http://t.co/2no6mljofh	7
532210218927927297	hey @ieeevis folks! we have a @datastories meetup tomorrow! | studio h, 18:15 – 19:45! yay!!! looking fwd to meet you all! #ieeevis #vis2014	7
532448199534190592	the opposite of \"you had me at hello\" is \"you lost me since that equation\" #ieeevis	7
532523513031454720	really interesting work by jo wood on #visualization as a  boundary object #ieeevis http://t.co/uc0plyzkz2	7
532154422152138752	don't miss the jacques bertin exhibition at #ieeevis - one of the absolute pioneers of the field	7
533036425298849792	another quick, raw snippet from #ieeevis: we are discussing the highlights of the last two days with @eagereyes https://t.co/hfehthbbez	7
532133436228919296	domino: incredibly flexible vis framework. great work. #ieeevis #infovis http://t.co/1w24ozeork	7
532924407547965440	all data, code, etc. from @laneharrison's excellent #ieeevis paper on weber's law and correlation here: https://t.co/khirwouydu bravo!	7
532195684209135616	dosa: great work by @stefvandenelzen and @jackvanwijk, well-deserved #ieeevis #infovis best paper. http://t.co/ylseek1ry2	7
531726470159560704	wow, visualization art at #vizsec. that's definitely a first. #ieeevis http://t.co/sjrdd0ipwj	7
532554688777183232	they also built a larger version of the reorderable matrix for people to play with. #ieeevis #bertin http://t.co/kfm7sp7ngx	7
532077040892387329	#vis2014 is the wifi password. #ieeevis is the hashtag to follow	7
532116987267526656	huge crowd in the infovis session #ieeevis http://t.co/crnuqmyvy3	7
531180442930933760	#ieeevis bad coffee psa: the 3€-starbucks-espresso-from-button-press-machine in the lobby cafe isn't worth it. reply if you find decent ☕️!	6
532609492698279936	pretty hot #ieeevis poster session, but many very cool projects, e.g. http://t.co/cuny9lw8k0 https://t.co/wokvlzv36w http://t.co/crbrq7jp0r	6
532104248696516608	looking for research funding opportunities. don't miss #fet_eu talk tomorrow @ieeevis 2014 in paris http://t.co/75gbt3exnw  #h2020	6
532092856002183168	well-designed visualization and infographics in the ukrainian press: http://t.co/jsoqukzyqw - @albertocairo at #ieeevis	6
531389480503345152	join the biovis (biology data visualization) meetup at ieee vis 2014, mon nov 10th at 6:15pm (studio a) at the @ieeevis conference in paris.	6
531443845050167296	exhibiting 'observation' using a new display method at the art show of @ieeevis this week in paris. #ieeevis http://t.co/xswt0dtsts	6
532199016151670784	data stories meetup takes place tomorrow wednesday studio h, 18:15 – 19:45! woo! looking fwd to meet you all! #ieeevis #vis2014	6
532127308950548480	best of the day (so far) rt @anamflorescu: overheard at @ieeevis:  'if you torture the data enough, it will tell you anything.' #ieeevis	6
532487701585739776	the emperor ming of #dataviz, @eagereyes, summarizes what happened yesterday at #ieeevis #vis2014 @ieeevis https://t.co/cvmmr0fxys	6
532927893308182528	aviz lab open house saturday http://t.co/3pfze3beiv #ieeevis	6
531697168902787072	while you were all still sleeping, five of us completed the inaugural #ieeevis social run. http://t.co/ilzzr5u1s3	6
532130708626894848	large audience at #ieeevis infovis session. http://t.co/cgi6bebpel	6
532227538656178178	proud that @fhpotsdam is so well represented at this year's #ieeevis with #vast and #vizsec papers, a poster, and two pieces in the art show	6
532923772077359104	how did the weber's law paper not even get an honorable mention? somebody's asleep at the wheel here. #ieeevis	5
533353042952069120	in case you were not able to attend: @eagereyes has a nice series of summary posts day by day of #ieeevis https://t.co/uztcybnugi	5
532478026257551361	\"don't use error bars! ... they're ambiguous, asymmetric, and 'all or nothing' \" ~ michael correll #ieeevis #vis2014 http://t.co/uoub9ut8q4	5
532206562325299200	graphdiaries: animated transitions and temporal navigation for dynamic networks by @benjbach #ieeevis http://t.co/pqdxlkmaw1	5
532844912371564544	just had a chance to check out the bertin exhibit. really amazing and awesomely put together. #ieeevis http://t.co/fewqmih6dz	5
532489664150900736	i'm blown away by the overall presentation quality at this year's #ieeevis infovis. great slides, clear structure and explanations.	5
532814793011642368	very interesting paper on staggered animations and the fact that they might not be that useful. #ieeevis http://t.co/flf8nlcrgn	5
533210672239509504	feeling inspired and looking for visualization/design challenge? check out http://t.co/wyjtc18qrc #ieeevis	5
532593163333296128	it's the @datastories crew @moritz_stefaner and @filwd live now at #ieeevis #vis2014 in studio a - come! http://t.co/yj3bfnkhpz	5
532177469353496576	more fresh air please in the conference rooms #ieeevis	5
531795968707289088	our webvis tutorial is happening right now — slides are up at http://t.co/pvl5acnl2b #ieeevis	5
533181386946260992	disappointed by the lack of dinosaurs in this year's #ieeevis	5
532431424499220480	today #fet_eu will be presenting #h2020 funding opportunities @ieeevis in paris http://t.co/75gbt3exnw	5
532441392350756864	i loved *everything* about the bertifier tool and talk. #ieeevis http://t.co/zccwj6yhpl	5
532132269671329792	direkt link to sam's html5 slides: https://t.co/lsxlxmn2iy #ieeevis	5
