569255595267788802	@eat24 snuggly warm food code please x	1
569252603046924288	my food is on its way thanks to the @eat24 app, now back to watching cat videos on youtube.	1
569247777156243456	yelp gobbles up eat24 for $134 million to fight grubhub - http://t.co/zi23csfctc	1
569247669333454848	if you don't have the @eat24 app, you need to upgrade your life: http://t.co/2bax0mhhoq	1
569247342857031680	@tyler_marmino we're always looking for more spots in new towns. please send any restaurant recommendations to media@eat24.com.	1
569246782972014592	wish there was @eat24 where i lived. damn these small towns xd	1
569246716920115201	\"@eat24: @porsha_devaroe we'd like to thank you meow! #thanks ♥\" no prob... great service!! 💃	1
569246430554136576	@itsacourtney @eat24 i kno rite they rock	1
569246190790946816	@eat24 such flattery! yea if @uber_maryland is going anywhere, neither am i http://t.co/afnbyk2hle	1
569245984305254400	rt @eat24: @mkrchnak for you, zee world! ;)	1
569245983952875520	@eat24 is going to eat me out of house and home with all these storm orders.  because gluttonous food.  thanks to that travis dude too...	1
569245670416228352	@eat24 was just looking thru my emails to find this weekend's. thanks! #eat24	1
569245586924249088	i ordered from 👍 @eat24 👍 so now you get a coupon. thank me later. use code 😻 'meow' 😻 for free 💸 yums 👅 from http://t.co/pgrcr82oec	1
569245024506028032	@eat24 thank you!! you guys are awesome 😊	1
569244215894548480	skipped the gym and ordered pick up with @eat24 because that's basically like pilates. #nailedit	1
569243663017967616	i use @eat24 because i enjoy going out to eat without all the \"going out\" part of it.	1
569243181918887936	@eat24 until i die from sweet food coma❤	1
569242746680180736	@eat24 thanks lovlies. i shall use you forever.	1
569242252796678146	@eat24 although a coupon code for the inconvenience would be dope as well...	1
569242103466872833	@eat24 whoever he or she is with this generic name deserves a bonus http://t.co/pkzmzcorq9	1
569241182754242560	@eat24  any discounts?	1
569239197300740096	eat24 app saves my life	1
569234661475426305	@eat24 lmaooo thanks!!	1
569234356809527297	rt @eat24: @naneeezy we pad see what ew are doing. #enjoy ;)	1
569234059768893440	pad see ew to my office with @eat24? twerking hard or hardly twerking #amiright ?	1
569233328210989057	there is a pizza level beyond supreme. it's called @eat24	1
569233087223066625	rt @eat24: @alexisjkostun nothing compares to the great indoors. #enjoy :)	1
569232705038127104	tonight's dinner is sponsored by @eat24 because i've been outside and it's nothing but weather and people.	1
569231703153246208	@bobthegreat24 he played great	1
569230477615353858	i will give you children. i want to make you as happy as you make me. rt @eat24: culta always a pleasure, darling. love you more. #xoxo ♥	1
569229823844818944	@anderson2carson @dwheat24 @codyanders0n yeah i can tell!! hey... and where is the picture you took of me getting out of cody's car??	1
569229284390281218	after spending yet another exhausting day being ridiculously good looking, no one should expect me to cook dinner too. thanks @eat24	1
569228595026984960	@dwheat24 @kennar3mc @codyanders0n dallin is straight thug!	1
569227617796120576	@anderson2carson @dwheat24 @codyanders0n @andersen_mitch the worst thing is you guys set me up carson?? is that the truth?? 😔	1
569227375205945344	tonight's dinner is sponsored by @eat24 because i've been outside and it's nothing but weather and people.	1
569227326904365056	@dwheat24 @anderson2carson @codyanders0n @andersen_mitch cause i wanted to talk to mitch about what happened white @jplaxman2 ok and a ride	1
569226862246825984	@dwheat24 @codyanders0n @anderson2carson @andersen_mitch whatever i act normal around him until he pisses me off!! and the same with you all	1
569226577650675712	@anderson2carson @dwheat24 @codyanders0n @andersen_mitch and you could not let me us your phone or give me a ride home?? at least cody is ❤️	1
569226037902462976	@kennar3mc @dwheat24 @codyanders0n i never change my personify. i just had to set up for a dance then leave! #endofstory @andersen_mitch 😂	1
569225561211404288	@dwheat24 @codyanders0n @anderson2carson why you guys change your personality because mitch makes you!! and that is why i was mean!!	1
569224644005273601	@dwheat24 so.... i am sorry about yesterday like really	1
569219768672079872	all my daughters friends want chili cheese fries... i guess this is an @eat24  kinda day	1
569219758014357505	i just ran a marathon and am treating myself with @eat24. and by ran a marathon i mean took a nap.	1
569219676317753345	@dwheat24 ok that did not make sense but thanks!!	1
569218052899753984	rt @eat24: @mikepanorama help is on the way!!! use code 'grape' and #enjoy. :)	1
569218041252356096	eat24 i'm starving, can i get a promo code?	1
569217788096548864	need food!!!  help @eat24 lol 😁😋	1
569217548664709122	#haiku: the fridge is empty, i can't handle going out, let's @eat24.	1
569217374034866177	@dwheat24 what do you mean??	1
569213994956820480	@eat24 any weekend coupons ?	1
569212674569052160	yelp bolsters its platform with eat24 acquisition http://t.co/lyq1en9zjf	1
569211381804716034	@eat24 your car with license eat24hr was speeding & cutting people off yesterday 9am. if that's how you deliver food so fast, no thank you.	1
569210837727997952	jucivana smoothies & coffee on #yelp: delivery via eat24 http://t.co/69zswi0bfa	1
569210807348801536	bet the folks @seamless @postmates @eat24 get super excited every time the weather gets sucky.	1
569208962052026369	sure i could cook. but i could also stay naked. @eat24, you make life easy.	1
569208116014911490	i ordered in with the @eat24 app because i just perfected the butt groove in my couch. why ruin a good thing?	1
569207500278403072	dear @eat24, i'm ready for you. love, stomach.	1
569206912782172160	ordering food with @eat24 because my kitchen only has 1 star on yelp.	1
569204971834642432	now @eat24's ceo has an approval rating of 79 vs. @orderuphelp 's rating of 100 discover more: http://t.co/5idf0mmonn	1
569204250053472257	too tired to cook, but never too tired to eat. @eat24 understands #thestruggle	1
569202937160806400	@eat24 hey guys! tryna order breakfast - can i get a discount code?	1
569198136746483713	@eat24 great tip - works with chips too !	1
569193132555771904	@alexxthegreat24 thanks bra!	1
569192026580910082	@seat24charlie @universalhub @bostontweet hauling out snow, obviously. ;)	1
569191285954895872	rt @alexxthegreat24: happy birthday bro @jtillman41 😎	1
569189117965303808	@seat24charlie @universalhub @bostontweet definitely army training.	1
569188398394675200	you have been picked by the prize-patrol as today's winner for washington dc @cherry4u2eat24 claim here @_usa_claim	1
569188313086738434	@seat24charlie @universalhub @bostontweet just went over scituate	1
569187976049270785	rt @seat24charlie: two #chinook #helicopters just passed low over east #boston, eastbound south of (cont) http://t.co/j3gonaimi2	1
569187006703665152	rt @seat24charlie: two #chinook #helicopters just passed low over east #boston, eastbound south of logan. wonder why? @universalhub @boston...	1
569182012847878144	bing adds order food button, hotel and restaurant information to search results thanks to eat24 and tripadvisor inte... http://t.co/jgf23thcfj	1
569180278511554560	the eat24 blog is amazing product centric content.  one of the few corp blogs i actually read. http://t.co/emlayxxkec	1
569176505328148480	@rbegreat24 nah remember yesterday he told me they sent in all my stuff so now i have to wait back to hear	1
569172816748253184	eat24 do you have a coupon code you can send me? i'm ready to order	1
569170506802311168	@eat24 you totally would. cc @nutellausa	1
569170335385452545	@bizmark1217 @eat24 if you live in bloomfield try gino's. if not....any sub shop or italian restaurant will do.	1
569170315391205376	just ordered breakfast using @eat24 . you da real mvp.	1
569169166445490176	\"@savantiromero: a turkey and cheddar grinder, thanks @eat24 #nopants http://t.co/ef98xrabip\" * oh yea where can i get one	1
569168592584908800	@mrdeliveryaustx @mich3langelog we hate food fails and wanna make things right. please email support@eat24.com, and we'll take care of you.	1
569168025657565184	@kevins0685 @eat24 kevin is a smart man. 🙌	1
569167637185302528	@thuzy we hate food fails and wanna make things right. please email support@eat24.com, and we'll take care of you.	1
569164438240157696	yelp bolsters its platform with eat24 acquisition http://t.co/lyq1en9zjf	1
569157346548518912	.@mich3langelog also your original order was placed through @eat24	1
569156768195981313	\"@isaiah_thomas: do you want to build a snowman? lol\" @j_wheat24 nooooo lol	1
569151992708386816	snoop dogg stars in super bowl commercial for eat24 alongside gilbert gottfried watch - http://t.co/o9sv4frhky	1
569150037781061632	arroz con pollo 'burrrrr'ito!  #chicken #rice #guac #salsa #sourcream  eat24 can have this delivered!!... http://t.co/mojaezlrui	1
569148989418835968	this callout from eat24 to facebook is down now i have half a bowl of ganache left over.	1
569140710894669825	@perditact @ya_books @beat24films that would be the funniest!	1
569140024979132416	@ya_books @natwritesstuff @beat24films ben bet you could mock up a mini bat [pug] film scene up for h's website...	1
569135152493924352	if you have the eat24 app, please pay attention to the hilarious blurbs that pop up while it loads!... http://t.co/gp10poyjzw	1
569130318759919616	mushroom & swiss omelet #breakfast #larivieragourmet. too cold to come out? contact eat24 to bring... http://t.co/wcjb2jcxot	1
569127199036575744	yelp buys seamless competitor eat24 for $134 million – skift http://t.co/98hkfllowy	1
569127112860430336	@beat24films angelic. award winning. sandwich thief.	1
569124894383972352	@beat24films whoop! looking fantastic, bravo ben xx	1
569111840308858881	@ajcjohnkessler @eat24 everything went silent - hope you and the dog are ok!	1
569102365271457792	rt @beat24films: @annierowecasts i wanted to share these with you. the shoot was amazing and footage looks stunning. http://t.co/l3lccxyaie	1
569098238374100992	how will yelp's $134 million acquisition of  eat24 help its #business? #news http://t.co/xotcbtiszx #market	1
569072815384588290	thanks @eat24 #nopantsfriday isn't welcome in my er yet, but you make the food appear anyways! it's like magic!	1
569070518994898945	have had a sneaky peak at @beat24films stay winter footage shot this week and to say its stunning would be an understatement.	1
569068461294534656	yelp buys delivery network eat24 for $134m to ramp up in food operations http://t.co/wjvc0jqlfl	1
569066723070124032	dulcie buys grub 39.69: yelp buys eat24 for $134m, heating up delivery wars http://t.co/mlxbiby4qm	1
569057982526451713	yelp grabs food delivery service eat24 for $134 million http://t.co/mbb3cursxo	1
569052276536377344	primo pizza on #yelp: ordered delivery via terrible eat24.. an hr later we called to see where the pizza was n iris ... http://t.co/6rloffxg9h	1
569046255881424897	im just going to nostalgia bing watch @coldmeat247 napleon total war epic darthmod russian campaign. currently on part 31 : d	1
569038372057915392	@eat24 i love you guys ♥	1
569036249236795393	@eat24 i am now in a food coma and i have no regrets	1
569033948778647552	@eat24 indeed.. save the bacon its the nuclear option :)	1
569030526431920128	@eat24 its a main when it costs 20 bloody dollars.	1
569029660182335488	@hellobelastar that's what the folks at eat24 need to be delivering. 3 al pastor por favor!	1
569029550065082368	@eat24 help. food is missing from my order! restaurant is closed. what do i do? #eat24	1
569026076409769984	@eat24 hey, when it comes to fighting zombies, anything is a weapon.. #usecrispybacon if i have to!	1
569025923061669888	i've never been more satisfied ordering food from @eat24, my tastebuds say thank you	1
569024403842838528	i still adore @eat24 and everyone else :) but seriously no more followers than 90 ...k? thanks	1
569023159195852800	yelp bolsters its platform with eat24 acquisition http://t.co/lyq1en9zjf	1
569022858673958912	i order food with the @eat24 app, because frying pans are for fighting zombies.	1
569021355112468480	\"@eat24: @alyssaxojd d'aww. you flatter us. but we're totally into it ❤️\" ☺️🍕🍴	1
569020084469014528	eat24 is the greatest app ever created 👌	1
569019933188698112	@eat24 yes yes yes. keeping customer smiling at all hours. good guy! food coma kicking in! countdown 2 k.o. begins!	1
569018721492013056	@eat24 luckily my food showed up soon after.  your chat booted me, and i sent you a message.  no follow up. #foodfail #luckyistillloveyou	1
569017532788674561	@roseguess @eat24 sorry to hear this, rose.  hope you're okay.	1
569015496575733760	the @eat24 app is like having a food truck in my pants. that didn't come out right.	1
569012825726672896	just ordered a burger and 14 pieces of calamari from @eat24 and i'm very excited about this	1
569011006686564353	@alexxthegreat24 please*	1
569010614493974529	@chaaneelpliskko @angelll_1116 @alexxthegreat24 let's start here	1
569010514535301120	@alexxthegreat24 i gotchu hold on	1
569009642828894208	rt @alexxthegreat24: \"@firefreestyies: chris brown🔥 http://t.co/z8cumduoge\" are we gonna acknowledge that he said he eats booty?😂😭😂😭	1
569009608045539329	\"@tri_thegreat243: @__mianaa fine\"shut up lol	1
569009435504455681	rt @alexxthegreat24: chief keef is always listening to his own music.. he has to get tired of his voice	1
569008894174851072	rt @eat24: a sausage patty is only called sausage patricia when her mom is really mad. #foodfacts	1
569007146848821248	too tired to cook, but never too tired to eat. @eat24 understands #thestruggle	1
569006947267031043	no shopping. no cooking. #nopants. one very surprised delivery guy. thanks @eat24.	1
569006851112566784	yes, i just ordered food with @eat24. no, you can't come over.	1
569006412493295616	@sarah_connors i've always had pretty good luck with @eat24, if you want to try them for next time. :)	1
569006410349965312	becoming a member of #nopantsnation is easy. step 1.) remove pants step 2.) there is no step 2.  thanks @eat24	1
569006169869545472	rt @eat24: @mr_ghee_wizz good call. outside has weather. and people. 👎	1
569005018923167745	i use @eat24 because i enjoy going out to eat without all the \"going out\" part of it.	1
569003832350355456	the @eat24 app is sending food to my home so all you paparazzi waiting for me outside the restaurant can just take the night off.	1
569001935530885120	@eat24  longer noodle = longer life wider ≠ longer life gung hay fat choy!  🌟💫💫💥	1
569000941078212608	rt @eat24: @blondeguy05 just make sure you stretch before lifting fork to mouth.	1
569000293448290304	skipped the gym and ordered pick up with @eat24 because that's basically like pilates. #nailedit	1
568999243504971776	.@eat24 i literally laughed out loud. thank you for that.	1
568997975571050496	i ordered from @eat24 so now you get a coupon. thank me later. use code 'meow' for free yums from http://t.co/9ec3kottnu	1
568996068899348481	yelp buys food ordering service eat24 for $134 million http://t.co/0qqdqlsiox	1
568995230680162304	@vindictive_tk @eat24 i bet they'll do it.	1
568993617638850560	@eat24 does flu season = more business for you? cause jesus christ i've ordered from you like 7 times more than usual since i've gotten sick	1
568993385945526272	@eat24 have not order yet trying to find something.. um but i was told i had a vip account which means i can get some more help if so.	1
568992944172040195	#haiku: the fridge is empty, i can't handle going out, let's @eat24.	1
568992320680407040	so basically, if you need me, i'll be in bed watching dvr'd broad city eps and waiting for my @eat24 vegan thai food to arrive #ow	1
568992240300748800	@eat24 not trying to sound mean but chat keeps crashing on me trying to get his help..	1
568991564782968832	@eat24 do u knw if matheus is wrking tonight..	1
568990389190811648	@eat24 cheers	1
568989038968860672	rear-ended.  no car. thank goodness for @eat24. otherwise i'd starve 😖 http://t.co/9eq2d1lj28	1
568989036758446081	rt @eat24: @lisarickerson1 tell grumpy cat we say hello!	1
568988457738973184	tonight's dinner is sponsored by @eat24 because i've been outside and it's nothing but weather and people.	1
568988411538870272	my food is on its way thanks to the @eat24 app, now back to watching cat videos on youtube.	1
568988004922068992	@eat24 thanks bae, love you and the food you bring me ♡	1
568987836021542912	if tacos could fly, i wouldn't need the @eat24 app. but they don't, so i do.	1
568987254468812800	rt @alexxthegreat24: i need some company	1
568987087183216640	@eat24 you're married to me i should get an automatic shout out or you're a bad husband	1
568985513333432320	you are failing @eat24.  #involuntaryhungerstrike	1
568983968185389058	@eat24 is my boo. #truelove #rideordie	1
568982763761594368	attention coworkers: we may be ordering together with @eat24's shared cart, but if you touch my fries i'll cut you.	1
568982051140956160	@eat24 i totally forgot to apply my coupon to my order. can this be fixed?	1
568981764770631680	my fantasies are about to come true thanks to @eat24. hint: it involves pho, a pair of pajamas, and my couch.	1
568980886185603072	@eat24 still - you guys are great!	1
568979241129218048	\"@eat24: it's not the length of the noodle, but the girth, that matters. #lies	1
568978607076298754	attention coworkers: we may be ordering together with @eat24's shared cart, but if you touch my fries i'll cut you.	1
568977976894689280	@mdeedivine dear stomach, let's do this. love, eat24	1
568977006420832257	@dwheat24 material	1
568976944206778368	@dwheat24 there made out of swimming suit metal	1
568976924812267520	dear @eat24, i'm ready for you. love, stomach.	1
568976249248296960	@dwheat24 like exercise close	1
568976130411077632	attention coworkers: we may be ordering together with @eat24's shared cart, but if you touch my fries i'll cut you.	1
568975634384486401	how will yelp's $134 million acquisition of  eat24 help its #business? #news http://t.co/qvr3xtjzqv #market	1
568975563358015488	@dwheat24 it is not a sweater it is like a pull over jacket	1
568975080358748161	@dwheat24 it is only one because i don't want 2 of the same ones because justin belled on me	1
568974882291126272	yes, i just ordered food with @eat24. no, you can't come over.	1
568974606423367681	@dwheat24 well you still can have my sweater	1
568974427901161472	@eat24 so do chefs compare noodle length?	1
568974091891425280	@missdaisylynn @eat24 true my dogs are people  food hounds. i love them dearly	1
568972892978991104	rt @alexxthegreat24: money taught me spanish	1
568972522462400513	my @eat24 food arrives and suddenly i have 2 best friends.  😄 http://t.co/4rqp2nr5xk	1
568972409920991232	tonight's dinner is sponsored by @eat24 because i've been outside and it's nothing but weather and people.	1
568972353155178496	too tired to cook, but never too tired to eat. @eat24 understands #thestruggle	1
568972273807335424	i ordered in with the @eat24 app because i just perfected the butt groove in my couch. why ruin a good thing?	1
568972268816048129	just ordered food with @eat24 because my kitchen wasn't taking reservations.	1
568970481627320320	@d_m_ellis thanks for letting us know. if you want send more info to support@eat24.com we can have our team take a look. your feedback helps	1
568970005146021889	@dwheat24 hey!! do you want this other sweater	1
568969662949502976	@eat24 same one the last 2 times, a different one in a different city the other time.	1
568969065479303168	@eat24 this is the 3rd time in a row, and i've used the chat option each time.  it seriously needs to be fixed.	1
568968303399477248	hehe ;) @eat24 *starts singing* we like big #buns and we cannot lie. baby got buns!	1
568968140337516545	the @eat24 app is sending food to my home, but their delivery estimates are never accurate!  add at least 20-30 minutes to what it shows...	1
568967918769332224	@eat24 yikes! i used travis and now need to place another order. does travis have a brother?	1
568967510076231680	too tired to cook, but never too tired to eat. @eat24 understands #thestruggle	1
568965445698523138	i ordered in with the @eat24 app because i just perfected the butt groove in my couch. why ruin a good thing?	1
568964424108630016	@eat24 order placed 18:08, nothing delivered yet, kids are hungry ... same happened the last time i used @eat24 .... never again	1
568963914785955841	rt @eat24: @ilia_petkov ilia we're a little confused on this one too. the restaurant received and confirmed the order would be good to go i...	1
568963879490826241	seriously people @eat24 will bring you just about anything. they even deliver coldstone creamery i mean come on!	1
568963642655252480	@eat24 too late for pictures, mouth has burned down! :d i'm loving your service, found it by accident looking for pizza that didn't suck! ♥	1
568962764003106818	@eat24 it might be too late for chrissy. call a priest.	1
568962363493199872	@eat24 do you equip your drivers with glucose drip bags in case they encounter severe hypoglycemia? might be a smart idea	1
568962069036290048	i promise, i'll never, never, never, never, never, never use  @eat24 again!	1
568961994335715328	just ordered food from the internet with @eat24. technology: 1, hunger: 0.	1
568961827364671488	was told by @eat24 to spread the love. so here it is: use coupon code 'meow' for free yums from http://t.co/rszem5fmxr	1
568961425101598720	@webe2868 shoot an email to media@eat24.com with your email and we'll take a look at the lists but use code 'travis24' to get some dinner :)	1
568961193425051648	@eat24 i called 40 minutes ago and they said the driver was on his way. the restaurant is 10 minutes from my ... http://t.co/yncn0vwben	1
568960657380343809	@eat24 nope, it wasn't there.  i even did a search.  the most recent one was vows24 from last week.	1
568960636388044803	just ordered food from the internet with @eat24. technology: 1, hunger: 0.	1
568959898718830592	in which @eat24 quotes us a 45 minutes-1 hour delivery window 2 hours ago. the dog is looking kinda tasty.	1
568959778317139969	@eat24 i'm feeling a little dejected eat24.  i went to look for my weekend eat24 code and it wasn't there.  :(  why has thou forsaken me?	1
568959289542508545	@eat24 ok. i emailed customer service about what happened. we'll see. thanks. still like you guys, just a little less now. ;)	1
568959122491592705	@eat24 get me an email i can send you transcript and then happy to talk but my words won't do justice to the lack of help recvd.	1
568958873706450944	@eat24 during my 45 minute live chat with customer support last night i asked for a managers email address. rep said no can do.	1
568958057020989440	thanks to eat24, ordering food online is now easier than making ramen. consider the entire slacker paradigm officially shifted.	1
568956626427727872	@rlieberman2529 @grubhub @eat24 is where its at! #lessonlearned	1
568955368866500608	if you don't have the @eat24 app, you need to upgrade your life.	1
568954366847115264	@eat24 i'll hold on to it ... thank you kindly!	1
568954220222685184	p.s. thanks @eat24  for making my friday better.	1
568954053675257856	becoming a member of #nopantsnation is easy. step 1.) remove pants step 2.) there is no step 2.  thanks @eat24	1
568953428560486402	@eat24 i would not even be upset if next weekend's coupon was zoey24 :* #idareya	1
568953333131509760	@eat24 already ordered and didn't use discount. order #14002-23139 :)	1
568953156719255553	@eat24 i called cust service, they don't pick up. live chat hung up on me. eat24 sent my order to the restaurant 90m after i placed it!	1
568952810806448128	@j_wheat24 - well.... the essentials	1
568952297096523776	@forensicdoc09 might be a little backed up, but give us a buzz over on support@eat24.com and we'll have a manager follow up w/you.	1
568950864049610752	just got delivery with the @eat24 app because the kitchen is all the way over there. #toofar	1
568950672298799105	what's the problem with your customer service? they don't answer the phone, don't respond to chat? i've been waiting 2 hours! @eat24	1
568950565910085632	tonight's dinner is sponsored by @eat24 because i've been outside and it's nothing but weather and people.	1
568949596136714240	@eat24 already used travis24, any more discount coupons please for dinner?	1
568948700170592256	@eat24 thank you!! #eat24rocks	1
568948450500292608	tonight's dinner is sponsored by @eat24 because i've been outside and it's nothing but weather and people.	1
568947824815165440	@eat24 boy am i hungry... can i have a #couponcode thank you in advance #eat24rocks	1
568947691511681024	i'm thinking dirty thoughts about burritos and the @eat24 app. #nopants	1
568947549694009344	@eat24 now this thing has bi racial support! go &j_muffin and his cat! #sexyemt24	1
568947328893079553	@eat24 no. that's why i downloaded the app 😩. soon you will expand on hawaii on oahu i'm sure.. now i will order the usual.. pizza.	1
568947148840144896	\"@eat24: @j_muffin we might be able to squeeze you in on the list. you'll have to stay tuned to find out ;)\" tweet them for me :) #sexyemt	1
568946852197851136	@eat24 don't worry about it... i got this. thanks though. 👍	1
568946724481343489	@eat24 i'm in bed and i was told i'd have to move locations in order to eat.. smh.. i'm about to play the @thesims 4 and i'm hungry 😤😤😤😤😤	1
568946609003876352	@alexxthegreat24 you my bff	1
568946557954822144	@sassinsight shoot us a quick email to support@eat24.com & we'll follow up with you there instead. friday night might be super busy on chat.	1
568946475826176000	@eat24 i did that as well and still no response. i am happy you are growing but i miss the quickness! i tried contacting over 20 mins ago :(	1
568946178282409984	@alexxthegreat24 why do you hate me	1
568946142311886848	@sasssytabby it may just be a little busy since it's a friday night, but if chat gives you problems email support@eat24.com so we can fix it	1
568945958832234496	@alexxthegreat24 get me some bojangles	1
568945554069155840	i aint cooking nothing you seen that app @eat24 i get the szechuan brought right to my door .....  https://t.co/b7gkwvvcms	1
568945428256829440	@eat24 so when did you guys get so big that you aren't able to answer chats when restaurants forget stuff? pls tell me yelp hasn't ruined u!	1
568945217577095169	so what will i order?? cause this @eat24 app is not working???	1
568944166660657152	after spending yet another exhausting day being ridiculously good looking, no one should expect me to cook dinner too. thanks @eat24	1
568944094594129920	dear @eat24 can ur hangry app please give reco's that r @ least 3 stars? why would i want to order from a 2 star resto?thats like a b rating	1
568943536214806528	@eat24 i tried that 5 times\"chat support is more slammed than usual. please excuse our s..l..o..w response... be with you soon!\"	1
568943231540572160	@tri_thegreat243 they can't	1
568943051688648704	rt @eat24: @senorrayas @rlieberman2529 welcome to the family. kick back, relax, and stay a while. you might like what you see ;)	1
568942594295668736	@rlieberman2529 and @eat24 just gained a customer/follower. thanks rich!	1
568941683489968128	@eat24 see @grubhub you just found out what good customer service is all about, or not in your case. #steppedtotheplate #eat24	1
568941415981588480	@eat24 i've been waiting for an hour and 30mins for my food and the restaurant's line is busy and won't pick up. -___-	1
568941133247574016	rt @eat24: @rlieberman2529 give coupon code 'travis24' a shot for a little food love on us :)	1
568940761133268992	now @blueapronmeals's ceo has an approval rating of 93 vs. @eat24 's rating of 79 discover more: http://t.co/ejmm0bgy1o	1
568939845118136320	i use @eat24 because i enjoy going out to eat without all the \"going out\" part of it.	1
568939744903589888	s/o to @eat24 for that coupon  all of this for $11 http://t.co/qpbxthopci	1
568938422049640448	ny, chicago, boston, dallas, miami - tell us about your #food ordering habits: http://t.co/d5a3cgbq9d #eat24 #foodler #grubhub #delivery	1
568938065730908160	@eat24 this makes me want to eat my feelings less than a few minutes ago. thank you.	1
568937340745457664	rt @alexxthegreat24: \"@kenz_blackwell: i am smoking on exotic, my girl ain't got no stomach 💀\" every time we have sex she ask me for a hunn...	1
568936251962707968	snoop dogg stars in super bowl commercial for eat24 alongside gilbert gottfried watch - http://t.co/lmqk93ybpm	1
568936038602821632	very jealous of \"travis\" getting a @eat24 shoutout. not sure if i should be jealous....or questioning my priorities.	1
568935272705961984	@dwheat24 i am sorry i am are we still friend	1
568935119886675968	@eat24 but my kitty wants it for me !!! http://t.co/hm69tzbmlp	1
568934995391356929	\"@eat24: only cream cheese has found a way to be a cheese and a frosting.\" and the world is much better for this.	1
568934607367725058	ordering dinner tonight? check out @eat24 and use the weekend coupon for $2 off. it's friday - who's gonna cook tonight anyway? #travis24	1
568933061699596288	dear @eat24, i'm ready for you. love, stomach.	1
568932424870014976	ordering food with @eat24 because my kitchen only has 1 star on yelp.	1
568931304177340416	eat24 promo code pls?	1
568929201190907905	@worktobegreat24 lol i spay ... my money can go just like the wind ... student loan fukin my checks up	1
568929162297110529	yes, i just ordered food with @eat24. no, you can't come over.	1
568928407020392449	rt @eat24: @squidgrip 10/10 would rock those with no pants on.	1
568927537713164288	i ordered from @eat24 so now you get a coupon. thank me later. use code 'meow' for free yums from http://t.co/patb7ufirz	1
568926710642520065	rt @eat24: @j_muffin we might be able to squeeze you in on the list. you'll have to stay tuned to find out ;)	1
568925969890680832	no shopping. no cooking. #nopants. one very surprised delivery guy. thanks @eat24.	1
568925278455484416	i'd rather order food with the @eat24 app than try to use the machine in the kitchen that beeps at me.	1
568924911160463360	@eat24 i wanna get shout out. pretty pretty please! with a sexy emt on top? btw eat 24 is amazing!!	1
568924560747307009	@thezombiunicorn @eat24 lmao	1
568924453473812481	rt @ktownheat24: me & broski bout too flex that all me shii @ya_girl_is_hit 💯	1
568924308111826946	too tired to cook, but never too tired to eat. @eat24 understands #thestruggle	1
568922534915280897	@eat24 coupon me ! (:	1
568921643415965696	snoop dogg stars in super bowl commercial for eat24 alongside gilbert gottfried watch - http://t.co/87soxuviot	1
568921610532601856	rt @ktownheat24: @ya_girl_is_hit @thatniggaliek big facts bro i got love for all my homies 💯	1
568921432144650240	it's cold as fuck here in philly, but i don't have to leave the house thanks to @eat24 ... my heros!  :)	1
568921370186416128	was told by @eat24 to spread the love. so here it is: use coupon code 'meow' for free yums from http://t.co/ovfyrxbohe	1
568921322945961984	dear @eat24, i'm ready for you. love, stomach.	1
568921262506033153	i order food with @eat24 because i don't like brains and most of my friends are undead.	1
568920909202874369	my oven came home drunk, so it was either listen to him babble about the broiler or order delivery with @eat24	1
568919628220657664	rt @ktownheat24: @ya_girl_is_hit i gotchu bro it's gone be later after i make this move brodie	1
568919004330348545	@ktownheat24 pop outt	1
568918169496256512	\"another reason to #eatmorecheese rt @eat24: only cream #cheese has found a way to be a #cheese and a frosting.\"	1
568917840251768832	@idefinepretty_x @ktownheat24 don't kill my lil big cousin 😩👀 but then again 😂🔪 get em 😂👐	1
568917782584274944	maybe #dinosaurs became extinct because they couldn't use the @eat24 app with their tiny little arms.	1
568917768612880384	bing adds order food button, hotel and restaurant information to search results thanks to eat24 a... http://t.co/pbnvfvm2tz #apple #tech	1
568917658373992448	i use @eat24 because i enjoy going out to eat without all the \"going out\" part of it.	1
568916592748142593	love ordering with @eat24 just click. click and done...wait for my food :) makes me happy...	1
568915878944706560	i ordered in with the @eat24 app because i just perfected the butt groove in my couch. why ruin a good thing?	1
568911559314919424	rt @eat24: @elevateprincess we'll let you decide >_> http://t.co/vvuav98rzf	1
568908979373363200	i heard a rumor that every time you tell a friend about @eat24, a unicorn high fives a t-rex in outer space t or f	1
568907894185332736	@eat24 @thezombiunicorn yeah i might have jumped the gun there! maybe just take a few fries from her next order? hah	1
568907832860536832	i'd run to the top of a mountain and shout my love for @eat24, but i don't have a mountain, i just have twitter.	1
568905689273372672	@thezombiunicorn @eat24 she's a witch! burn her!!	1
568905452777443329	thanks for favoriting this @eat24 and reminding me that i'm psychic https://t.co/v0ylbd3yk8 bombaclock, call me cleo!	1
568904127264083968	@eat24 @elevateprincess probably best tweet i've ever seen	1
568904101397958657	😍 @eat24 i can't wait	1
568903267289333760	what's this new order time update @eat24 ? you guys never cease to amaze me 👼 #foodgods	1
568903184879636481	how will yelp's $134 million acquisition of  eat24 help its #business? #news http://t.co/v4y5sel9to #market	1
568901768609861632	rt @eat24: @elevateprincess did you touch the app in all the right places? we've heard that leads to chinese food showing up at your door m...	1
568901548329316352	thank goodness for @eat24.	1
568901145894260737	can i have a coupon code please eat24 - thanks in advance	1
568899654273736704	tonight's dinner is sponsored by @eat24 because i've been outside and it's nothing but weather and people.	1
568897490994511872	can i have a coupon code please eat24 - thanks in advance	1
